node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,sunshine_duration,uv_index_max,precipitation_sum,snowfall_sum,rain_sum,precipitation_hours,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max
108,2025-01-04 04:00:00+00:00,3,"[10, 59, 116]",42.90906593957097,-78.76877998724744,-3.1825001,-6.1324997,-4.705416,23939.818,1.9,0.0,0.0,0.0,0.0,6.0,30.78368,66.24
108,2025-01-05 04:00:00+00:00,3,"[10, 59, 116]",42.90906593957097,-78.76877998724744,-2.8325,-6.4325,-4.536666,26028.525,2.25,0.0,0.0,0.0,0.0,2.0,27.859905,63.36
108,2025-01-06 04:00:00+00:00,3,"[10, 59, 116]",42.90906593957097,-78.76877998724744,-3.5325,-8.5325,-5.9345837,0.0,1.45,0.0,0.0,0.0,0.0,2.0,19.08,29.16
108,2025-01-07 04:00:00+00:00,3,"[10, 59, 116]",42.90906593957097,-78.76877998724744,-3.7325,-7.5825,-5.7825,21579.207,1.95,0.0,0.0,0.0,0.0,5.0,22.963936,43.56
108,2025-01-08 04:00:00+00:00,3,"[10, 59, 116]",42.90906593957097,-78.76877998724744,-6.4325,-8.882501,-7.5554166,19043.707,2.1,0.0,0.0,0.0,0.0,2.0,23.584808,41.039997
34,2025-01-01 04:00:00+00:00,7,"[65, 74, 10, 109, 61, 126, 127]",42.9323479162708,-78.80097448185957,5.587,0.13700001,2.4807503,4101.2544,1.05,3.9,0.84000003,2.7,9.0,64.0,26.282465,51.48
34,2025-01-02 04:00:00+00:00,7,"[65, 74, 10, 109, 61, 126, 127]",42.9323479162708,-78.80097448185957,0.387,-2.963,-0.6255,18042.508,1.85,0.2,0.14,0.0,1.0,14.0,27.897097,56.16
34,2025-01-03 04:00:00+00:00,7,"[65, 74, 10, 109, 61, 126, 127]",42.9323479162708,-78.80097448185957,-1.013,-3.463,-2.4838336,5350.6714,1.7,0.0,0.0,0.0,0.0,18.0,28.137634,53.639996
34,2025-01-04 04:00:00+00:00,7,"[65, 74, 10, 109, 61, 126, 127]",42.9323479162708,-78.80097448185957,-3.163,-6.163,-4.888,27290.408,1.9,0.0,0.0,0.0,0.0,6.0,31.875755,66.96
34,2025-01-05 04:00:00+00:00,7,"[65, 74, 10, 109, 61, 126, 127]",42.9323479162708,-78.80097448185957,-2.713,-6.713,-4.867167,27734.875,2.25,0.0,0.0,0.0,0.0,2.0,27.748037,64.079994
34,2025-01-06 04:00:00+00:00,7,"[65, 74, 10, 109, 61, 126, 127]",42.9323479162708,-78.80097448185957,-4.863,-8.712999,-6.5359173,814.9244,1.45,0.0,0.0,0.0,0.0,2.0,19.386593,29.519999
34,2025-01-07 04:00:00+00:00,7,"[65, 74, 10, 109, 61, 126, 127]",42.9323479162708,-78.80097448185957,-3.913,-7.613,-5.967167,17350.533,1.95,0.4,0.21000001,0.1,4.0,6.0,22.963936,43.56
34,2025-01-08 04:00:00+00:00,7,"[65, 74, 10, 109, 61, 126, 127]",42.9323479162708,-78.80097448185957,-6.513,-9.063,-7.7650833,19731.578,2.1,0.1,0.07,0.0,1.0,2.0,22.805367,41.399998
11,2025-01-01 04:00:00+00:00,4,"[147, 12, 52, 15]",43.03321034577575,-78.8624086038643,5.5305004,0.2305,2.5450833,5784.533,1.1,2.6000001,0.28,2.1999998,9.0,70.0,27.086262,54.0
11,2025-01-02 04:00:00+00:00,4,"[147, 12, 52, 15]",43.03321034577575,-78.8624086038643,0.4305,-2.9195,-0.6195,21641.164,1.9,0.6,0.21000001,0.3,1.0,11.0,28.387545,58.679996
11,2025-01-03 04:00:00+00:00,4,"[147, 12, 52, 15]",43.03321034577575,-78.8624086038643,-0.7195,-3.3695,-2.3361666,9223.825,1.9,0.0,0.0,0.0,0.0,17.0,28.410364,52.92
11,2025-01-04 04:00:00+00:00,4,"[147, 12, 52, 15]",43.03321034577575,-78.8624086038643,-2.9695,-5.6194997,-4.4945,24176.293,1.7,0.0,0.0,0.0,0.0,8.0,31.700449,66.24
11,2025-01-05 04:00:00+00:00,4,"[147, 12, 52, 15]",43.03321034577575,-78.8624086038643,-2.4695,-6.7695,-4.7715836,28345.148,2.3,0.0,0.0,0.0,0.0,3.0,25.44566,63.36
11,2025-01-06 04:00:00+00:00,4,"[147, 12, 52, 15]",43.03321034577575,-78.8624086038643,-4.1194997,-8.9695,-6.4944997,0.0,1.55,0.2,0.14,0.0,2.0,2.0,17.873556,30.599998
11,2025-01-07 04:00:00+00:00,4,"[147, 12, 52, 15]",43.03321034577575,-78.8624086038643,-4.3195,-8.169499,-6.573667,20973.564,2.0,0.3,0.21000001,0.0,3.0,7.0,22.253124,44.28
11,2025-01-08 04:00:00+00:00,4,"[147, 12, 52, 15]",43.03321034577575,-78.8624086038643,-6.6695,-9.7195,-7.97575,23688.736,2.05,0.0,0.0,0.0,0.0,2.0,20.188908,44.639996
12,2025-01-01 04:00:00+00:00,4,"[11, 13]",43.058833,-78.8372614,5.563,0.213,2.5984168,3040.641,1.1,3.0,0.21000001,2.7,9.0,70.0,28.820242,54.719997
12,2025-01-02 04:00:00+00:00,4,"[11, 13]",43.058833,-78.8372614,0.663,-2.937,-0.5474166,25404.523,1.9,0.5,0.35,0.0,3.0,12.0,31.435646,57.96
12,2025-01-03 04:00:00+00:00,4,"[11, 13]",43.058833,-78.8372614,-0.63699996,-3.637,-2.416167,12407.098,1.9,0.1,0.07,0.0,1.0,19.0,31.616526,53.28
12,2025-01-04 04:00:00+00:00,4,"[11, 13]",43.058833,-78.8372614,-3.037,-5.537,-4.4119997,24935.172,1.7,0.0,0.0,0.0,0.0,10.0,33.1845,65.88
12,2025-01-05 04:00:00+00:00,4,"[11, 13]",43.058833,-78.8372614,-2.537,-6.987,-4.83075,27657.879,2.3,0.0,0.0,0.0,0.0,3.0,26.576681,63.36
12,2025-01-06 04:00:00+00:00,4,"[11, 13]",43.058833,-78.8372614,-3.287,-8.687,-6.1265836,0.0,1.55,0.2,0.14,0.0,2.0,1.0,19.083395,30.599998
12,2025-01-07 04:00:00+00:00,4,"[11, 13]",43.058833,-78.8372614,-3.787,-8.137,-6.405749,21854.291,2.0,0.3,0.21000001,0.0,3.0,6.0,25.277023,43.92
12,2025-01-08 04:00:00+00:00,4,"[11, 13]",43.058833,-78.8372614,-6.437,-10.037001,-8.10575,21999.56,2.05,0.0,0.0,0.0,0.0,2.0,22.415602,46.079998
147,2025-01-01 04:00:00+00:00,3,"[146, 11]",43.019528099999995,-78.8614058,5.524,0.224,2.538583,5784.533,1.1,2.6000001,0.28,2.1999998,9.0,69.0,27.086262,54.0
147,2025-01-02 04:00:00+00:00,3,"[146, 11]",43.019528099999995,-78.8614058,0.424,-2.926,-0.626,21641.164,1.9,0.6,0.21000001,0.3,1.0,11.0,28.387545,58.679996
147,2025-01-03 04:00:00+00:00,3,"[146, 11]",43.019528099999995,-78.8614058,-0.726,-3.376,-2.3426669,9223.825,1.9,0.0,0.0,0.0,0.0,19.0,28.410364,52.92
147,2025-01-04 04:00:00+00:00,3,"[146, 11]",43.019528099999995,-78.8614058,-2.976,-5.626,-4.501,24176.293,1.7,0.0,0.0,0.0,0.0,7.0,31.700449,66.24
147,2025-01-05 04:00:00+00:00,3,"[146, 11]",43.019528099999995,-78.8614058,-2.476,-6.776,-4.7780833,28345.148,2.3,0.0,0.0,0.0,0.0,3.0,25.44566,63.36
147,2025-01-06 04:00:00+00:00,3,"[146, 11]",43.019528099999995,-78.8614058,-4.126,-8.976,-6.501,0.0,1.55,0.2,0.14,0.0,2.0,2.0,17.873556,30.599998
147,2025-01-07 04:00:00+00:00,3,"[146, 11]",43.019528099999995,-78.8614058,-4.326,-8.176,-6.5801673,20973.564,2.0,0.3,0.21000001,0.0,3.0,7.0,22.253124,44.28
147,2025-01-08 04:00:00+00:00,3,"[146, 11]",43.019528099999995,-78.8614058,-6.676,-9.726,-7.98225,23688.736,2.05,0.0,0.0,0.0,0.0,2.0,20.188908,44.639996
15,2025-01-01 04:00:00+00:00,3,"[17, 11, 14]",43.0359445,-78.8776393,5.5565,0.2565,2.5710835,5784.533,1.1,2.6000001,0.28,2.1999998,9.0,70.0,27.086262,54.0
15,2025-01-02 04:00:00+00:00,3,"[17, 11, 14]",43.0359445,-78.8776393,0.4565,-2.8935,-0.5935,21641.164,1.9,0.6,0.21000001,0.3,1.0,11.0,28.387545,58.679996
15,2025-01-03 04:00:00+00:00,3,"[17, 11, 14]",43.0359445,-78.8776393,-0.6935,-3.3435,-2.3101664,9223.825,1.9,0.0,0.0,0.0,0.0,17.0,28.410364,52.92
15,2025-01-04 04:00:00+00:00,3,"[17, 11, 14]",43.0359445,-78.8776393,-2.9435,-5.5935,-4.4684997,24176.293,1.7,0.0,0.0,0.0,0.0,8.0,31.700449,66.24
15,2025-01-05 04:00:00+00:00,3,"[17, 11, 14]",43.0359445,-78.8776393,-2.4435,-6.7435,-4.745583,28345.148,2.3,0.0,0.0,0.0,0.0,3.0,25.44566,63.36
15,2025-01-06 04:00:00+00:00,3,"[17, 11, 14]",43.0359445,-78.8776393,-4.0935,-8.9435,-6.4685,0.0,1.55,0.2,0.14,0.0,2.0,2.0,17.873556,30.599998
15,2025-01-07 04:00:00+00:00,3,"[17, 11, 14]",43.0359445,-78.8776393,-4.2935004,-8.143499,-6.547667,20973.564,2.0,0.3,0.21000001,0.0,3.0,7.0,22.253124,44.28
15,2025-01-08 04:00:00+00:00,3,"[17, 11, 14]",43.0359445,-78.8776393,-6.6435003,-9.6935,-7.9497495,23688.736,2.05,0.0,0.0,0.0,0.0,2.0,20.188908,44.639996
14,2025-01-01 04:00:00+00:00,3,"[16, 17, 15]",43.0346299,-78.8840777,5.563,0.263,2.5775836,5784.533,1.1,2.6000001,0.28,2.1999998,9.0,70.0,27.086262,54.0
14,2025-01-02 04:00:00+00:00,3,"[16, 17, 15]",43.0346299,-78.8840777,0.463,-2.887,-0.58699995,21641.164,1.9,0.6,0.21000001,0.3,1.0,11.0,28.387545,58.679996
14,2025-01-03 04:00:00+00:00,3,"[16, 17, 15]",43.0346299,-78.8840777,-0.687,-3.337,-2.3036668,9223.825,1.9,0.0,0.0,0.0,0.0,17.0,28.410364,52.92
14,2025-01-04 04:00:00+00:00,3,"[16, 17, 15]",43.0346299,-78.8840777,-2.937,-5.587,-4.4619994,24176.293,1.7,0.0,0.0,0.0,0.0,8.0,31.700449,66.24
14,2025-01-05 04:00:00+00:00,3,"[16, 17, 15]",43.0346299,-78.8840777,-2.437,-6.737,-4.739083,28345.148,2.3,0.0,0.0,0.0,0.0,3.0,25.44566,63.36
14,2025-01-06 04:00:00+00:00,3,"[16, 17, 15]",43.0346299,-78.8840777,-4.087,-8.937,-6.462,0.0,1.55,0.2,0.14,0.0,2.0,2.0,17.873556,30.599998
14,2025-01-07 04:00:00+00:00,3,"[16, 17, 15]",43.0346299,-78.8840777,-4.287,-8.137,-6.541167,20973.564,2.0,0.3,0.21000001,0.0,3.0,7.0,22.253124,44.28
14,2025-01-08 04:00:00+00:00,3,"[16, 17, 15]",43.0346299,-78.8840777,-6.637,-9.687,-7.94325,23688.736,2.05,0.0,0.0,0.0,0.0,2.0,20.188908,44.639996
16,2025-01-01 04:00:00+00:00,3,"[99, 140, 14]",43.02960240000001,-78.8802169,5.576,0.276,2.5905836,5784.533,1.1,2.6000001,0.28,2.1999998,9.0,70.0,27.086262,54.0
16,2025-01-02 04:00:00+00:00,3,"[99, 140, 14]",43.02960240000001,-78.8802169,0.47599998,-2.874,-0.57400006,21641.164,1.9,0.6,0.21000001,0.3,1.0,11.0,28.387545,58.679996
16,2025-01-03 04:00:00+00:00,3,"[99, 140, 14]",43.02960240000001,-78.8802169,-0.67399997,-3.324,-2.2906668,9223.825,1.9,0.0,0.0,0.0,0.0,17.0,28.410364,52.92
16,2025-01-04 04:00:00+00:00,3,"[99, 140, 14]",43.02960240000001,-78.8802169,-2.924,-5.574,-4.449,24176.293,1.7,0.0,0.0,0.0,0.0,8.0,31.700449,66.24
16,2025-01-05 04:00:00+00:00,3,"[99, 140, 14]",43.02960240000001,-78.8802169,-2.424,-6.724,-4.7260838,28345.148,2.3,0.0,0.0,0.0,0.0,3.0,25.44566,63.36
16,2025-01-06 04:00:00+00:00,3,"[99, 140, 14]",43.02960240000001,-78.8802169,-4.074,-8.924,-6.449,0.0,1.55,0.2,0.14,0.0,2.0,2.0,17.873556,30.599998
16,2025-01-07 04:00:00+00:00,3,"[99, 140, 14]",43.02960240000001,-78.8802169,-4.274,-8.124,-6.5281663,20973.564,2.0,0.3,0.21000001,0.0,3.0,7.0,22.253124,44.28
16,2025-01-08 04:00:00+00:00,3,"[99, 140, 14]",43.02960240000001,-78.8802169,-6.624,-9.674,-7.9302497,23688.736,2.05,0.0,0.0,0.0,0.0,2.0,20.188908,44.639996
17,2025-01-01 04:00:00+00:00,2,"[14, 15]",43.05330347385031,-78.89155685275118,5.387,0.187,2.4995,1055.4071,1.1,3.7000003,0.28,3.3,9.0,71.0,28.162956,54.719997
17,2025-01-02 04:00:00+00:00,2,"[14, 15]",43.05330347385031,-78.89155685275118,0.537,-2.713,-0.54425,23360.848,1.9,0.3,0.14,0.10000001,1.0,12.0,30.035742,59.039997
17,2025-01-03 04:00:00+00:00,2,"[14, 15]",43.05330347385031,-78.89155685275118,-0.663,-3.463,-2.4109163,10969.332,1.9,0.0,0.0,0.0,0.0,18.0,29.237675,52.56
17,2025-01-04 04:00:00+00:00,2,"[14, 15]",43.05330347385031,-78.89155685275118,-2.963,-5.763,-4.4838333,23004.318,1.7,0.0,0.0,0.0,0.0,9.0,32.396,65.520004
17,2025-01-05 04:00:00+00:00,2,"[14, 15]",43.05330347385031,-78.89155685275118,-2.263,-6.913,-4.833834,27697.863,2.3,0.0,0.0,0.0,0.0,3.0,25.44566,62.639996
17,2025-01-06 04:00:00+00:00,2,"[14, 15]",43.05330347385031,-78.89155685275118,-3.513,-8.563,-6.1609173,0.0,1.55,0.2,0.14,0.0,2.0,2.0,18.875126,32.039997
17,2025-01-07 04:00:00+00:00,2,"[14, 15]",43.05330347385031,-78.89155685275118,-4.263,-8.162999,-6.3505,23988.85,2.0,0.4,0.28,0.0,3.0,7.0,23.683512,43.56
17,2025-01-08 04:00:00+00:00,2,"[14, 15]",43.05330347385031,-78.89155685275118,-5.763,-9.513,-7.573417,22396.902,2.05,0.0,0.0,0.0,0.0,2.0,20.87379,45.0
18,2025-01-01 04:00:00+00:00,2,"[25, 19]",42.79364032595972,-78.81796523072448,5.6,0.65,2.6,0.0,1.1,7.4,1.19,5.700001,11.0,80.0,25.223133,51.48
18,2025-01-02 04:00:00+00:00,2,"[25, 19]",42.79364032595972,-78.81796523072448,0.65,-2.3,-0.25833336,10738.241,1.7,0.0,0.0,0.0,0.0,17.0,31.278593,60.479996
18,2025-01-03 04:00:00+00:00,2,"[25, 19]",42.79364032595972,-78.81796523072448,-0.9,-3.55,-2.0125,509.39462,1.6,0.1,0.07,0.0,1.0,15.0,28.357857,50.399998
18,2025-01-04 04:00:00+00:00,2,"[25, 19]",42.79364032595972,-78.81796523072448,-3.25,-5.45,-4.2312493,9679.962,2.1,0.0,0.0,0.0,0.0,10.0,34.711544,64.079994
18,2025-01-05 04:00:00+00:00,2,"[25, 19]",42.79364032595972,-78.81796523072448,-2.9,-5.3,-4.089584,21158.24,2.25,0.0,0.0,0.0,0.0,2.0,31.491255,63.72
18,2025-01-06 04:00:00+00:00,2,"[25, 19]",42.79364032595972,-78.81796523072448,-4.35,-8.95,-6.375,38.869972,1.65,0.0,0.0,0.0,0.0,2.0,17.782686,30.239998
18,2025-01-07 04:00:00+00:00,2,"[25, 19]",42.79364032595972,-78.81796523072448,-4.4,-8.3,-6.389583,13857.061,2.05,0.5,0.35,0.0,4.0,2.0,24.014996,44.639996
18,2025-01-08 04:00:00+00:00,2,"[25, 19]",42.79364032595972,-78.81796523072448,-6.4,-8.85,-7.6291656,19533.455,2.2,0.0,0.0,0.0,0.0,2.0,20.892412,46.44
19,2025-01-01 04:00:00+00:00,4,"[18, 20, 143]",42.81739460124969,-78.79130250962405,5.8564997,0.4565,2.685667,0.0,1.1,7.0000005,0.90999997,5.700001,11.0,79.0,24.905132,49.32
19,2025-01-02 04:00:00+00:00,4,"[18, 20, 143]",42.81739460124969,-78.79130250962405,0.5565,-2.4435,-0.3330833,10798.326,1.85,0.0,0.0,0.0,0.0,17.0,29.795301,59.399998
19,2025-01-03 04:00:00+00:00,4,"[18, 20, 143]",42.81739460124969,-78.79130250962405,-0.9435,-3.7435,-2.1684997,1489.2721,1.7,0.0,0.0,0.0,0.0,16.0,29.986076,51.12
19,2025-01-04 04:00:00+00:00,4,"[18, 20, 143]",42.81739460124969,-78.79130250962405,-3.3435,-5.7435,-4.4997506,10150.805,2.1,0.0,0.0,0.0,0.0,10.0,32.569557,64.079994
19,2025-01-05 04:00:00+00:00,4,"[18, 20, 143]",42.81739460124969,-78.79130250962405,-2.8935,-5.7935004,-4.27475,26880.562,2.25,0.0,0.0,0.0,0.0,2.0,29.940662,61.920002
19,2025-01-06 04:00:00+00:00,4,"[18, 20, 143]",42.81739460124969,-78.79130250962405,-3.7935,-8.5435,-6.1435,413.34915,1.6,0.1,0.07,0.0,1.0,2.0,19.171478,29.88
19,2025-01-07 04:00:00+00:00,4,"[18, 20, 143]",42.81739460124969,-78.79130250962405,-4.1435003,-7.5435004,-6.1601663,10392.9375,1.95,0.1,0.07,0.0,1.0,3.0,23.73271,45.719997
19,2025-01-08 04:00:00+00:00,4,"[18, 20, 143]",42.81739460124969,-78.79130250962405,-6.9935,-9.6935,-8.322667,25200.0,2.2,0.0,0.0,0.0,0.0,3.0,21.611998,47.88
20,2025-01-01 04:00:00+00:00,3,"[19, 21]",42.8292272433854,-78.79125407779493,5.9084997,0.5085,2.7376664,0.0,1.1,7.0000005,0.90999997,5.700001,11.0,76.0,24.905132,49.32
20,2025-01-02 04:00:00+00:00,3,"[19, 21]",42.8292272433854,-78.79125407779493,0.6085,-2.3915,-0.28108332,10798.326,1.85,0.0,0.0,0.0,0.0,17.0,29.795301,59.399998
20,2025-01-03 04:00:00+00:00,3,"[19, 21]",42.8292272433854,-78.79125407779493,-0.8915,-3.6915,-2.1165001,1489.2721,1.7,0.0,0.0,0.0,0.0,17.0,29.986076,51.12
20,2025-01-04 04:00:00+00:00,3,"[19, 21]",42.8292272433854,-78.79125407779493,-3.2914999,-5.6915,-4.4477506,10150.805,2.1,0.0,0.0,0.0,0.0,9.0,32.569557,64.079994
20,2025-01-05 04:00:00+00:00,3,"[19, 21]",42.8292272433854,-78.79125407779493,-2.8415,-5.7415004,-4.22275,26880.562,2.25,0.0,0.0,0.0,0.0,2.0,29.940662,61.920002
20,2025-01-06 04:00:00+00:00,3,"[19, 21]",42.8292272433854,-78.79125407779493,-3.7415,-8.4915,-6.0915,413.34915,1.6,0.1,0.07,0.0,1.0,2.0,19.171478,29.88
20,2025-01-07 04:00:00+00:00,3,"[19, 21]",42.8292272433854,-78.79125407779493,-4.0915003,-7.4915004,-6.108167,10392.9375,1.95,0.1,0.07,0.0,1.0,4.0,23.73271,45.719997
20,2025-01-08 04:00:00+00:00,3,"[19, 21]",42.8292272433854,-78.79125407779493,-6.9415,-9.6414995,-8.270667,25200.0,2.2,0.0,0.0,0.0,0.0,3.0,21.611998,47.88
21,2025-01-01 04:00:00+00:00,9,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755034880449,-78.78598754981073,5.8085,0.3085,2.7230835,0.0,1.1,6.3,0.77,5.2000003,11.0,72.0,24.881702,48.96
21,2025-01-02 04:00:00+00:00,9,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755034880449,-78.78598754981073,0.6085,-2.4915,-0.35191664,14783.594,1.85,0.2,0.07,0.1,1.0,16.0,29.09103,57.6
21,2025-01-03 04:00:00+00:00,9,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755034880449,-78.78598754981073,-0.8915,-3.9915001,-2.2706666,114.815254,1.7,0.0,0.0,0.0,0.0,18.0,30.978832,51.12
21,2025-01-04 04:00:00+00:00,9,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755034880449,-78.78598754981073,-3.3915,-5.6415,-4.456084,12031.516,2.1,0.0,0.0,0.0,0.0,8.0,31.92654,63.72
21,2025-01-05 04:00:00+00:00,9,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755034880449,-78.78598754981073,-2.8415,-5.7415004,-4.279,27955.389,2.25,0.0,0.0,0.0,0.0,2.0,30.085318,61.199997
21,2025-01-06 04:00:00+00:00,9,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755034880449,-78.78598754981073,-4.1415,-8.4915,-6.154,109.36226,1.6,0.1,0.07,0.0,1.0,2.0,18.892282,29.16
21,2025-01-07 04:00:00+00:00,9,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755034880449,-78.78598754981073,-3.8915,-7.6415,-6.0269165,16841.537,1.95,0.2,0.14,0.0,2.0,5.0,24.798225,47.16
21,2025-01-08 04:00:00+00:00,9,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755034880449,-78.78598754981073,-6.9415,-9.3914995,-8.1414995,20388.912,2.2,0.0,0.0,0.0,0.0,2.0,21.647945,47.519997
22,2025-01-01 04:00:00+00:00,4,"[129, 26, 21, 23]",42.87541151652383,-78.79621293975202,5.6064997,0.20650001,2.6585834,5860.619,1.1,5.0,0.63,4.1000004,11.0,70.0,24.144165,49.32
22,2025-01-02 04:00:00+00:00,4,"[129, 26, 21, 23]",42.87541151652383,-78.79621293975202,0.6565,-2.4935,-0.43308333,21444.07,1.85,0.2,0.07,0.1,1.0,16.0,26.554728,54.36
22,2025-01-03 04:00:00+00:00,4,"[129, 26, 21, 23]",42.87541151652383,-78.79621293975202,-0.8435,-3.9935,-2.3205833,5430.5483,1.7,0.0,0.0,0.0,0.0,18.0,27.72,52.56
22,2025-01-04 04:00:00+00:00,4,"[129, 26, 21, 23]",42.87541151652383,-78.79621293975202,-3.0935,-6.0935,-4.7101665,20456.594,2.1,0.0,0.0,0.0,0.0,7.0,30.385365,64.799995
22,2025-01-05 04:00:00+00:00,4,"[129, 26, 21, 23]",42.87541151652383,-78.79621293975202,-2.7935,-5.9935,-4.5164165,27541.557,2.25,0.0,0.0,0.0,0.0,2.0,27.890127,61.56
22,2025-01-06 04:00:00+00:00,4,"[129, 26, 21, 23]",42.87541151652383,-78.79621293975202,-4.7435,-8.3435,-6.316417,310.0088,1.6,0.0,0.0,0.0,0.0,2.0,18.775303,29.16
22,2025-01-07 04:00:00+00:00,4,"[129, 26, 21, 23]",42.87541151652383,-78.79621293975202,-3.6435,-7.4435,-5.758084,20131.55,1.95,0.6,0.28,0.2,5.0,5.0,24.442911,46.44
22,2025-01-08 04:00:00+00:00,4,"[129, 26, 21, 23]",42.87541151652383,-78.79621293975202,-6.4435,-9.1935,-7.610167,20571.395,2.2,0.0,0.0,0.0,0.0,3.0,21.749481,47.519997
77,2025-01-01 04:00:00+00:00,3,"[25, 21]",42.830308843296805,-78.79202069204948,5.902,0.502,2.731167,0.0,1.1,7.0000005,0.90999997,5.700001,11.0,76.0,24.905132,49.32
77,2025-01-02 04:00:00+00:00,3,"[25, 21]",42.830308843296805,-78.79202069204948,0.602,-2.398,-0.28758332,10798.326,1.85,0.0,0.0,0.0,0.0,17.0,29.795301,59.399998
77,2025-01-03 04:00:00+00:00,3,"[25, 21]",42.830308843296805,-78.79202069204948,-0.898,-3.698,-2.123,1489.2721,1.7,0.0,0.0,0.0,0.0,17.0,29.986076,51.12
77,2025-01-04 04:00:00+00:00,3,"[25, 21]",42.830308843296805,-78.79202069204948,-3.2979999,-5.698,-4.4542494,10150.805,2.1,0.0,0.0,0.0,0.0,9.0,32.569557,64.079994
77,2025-01-05 04:00:00+00:00,3,"[25, 21]",42.830308843296805,-78.79202069204948,-2.848,-5.748,-4.22925,26880.562,2.25,0.0,0.0,0.0,0.0,2.0,29.940662,61.920002
77,2025-01-06 04:00:00+00:00,3,"[25, 21]",42.830308843296805,-78.79202069204948,-3.748,-8.498,-6.0979996,413.34915,1.6,0.1,0.07,0.0,1.0,2.0,19.171478,29.88
77,2025-01-07 04:00:00+00:00,3,"[25, 21]",42.830308843296805,-78.79202069204948,-4.098,-7.498,-6.1146665,10392.9375,1.95,0.1,0.07,0.0,1.0,4.0,23.73271,45.719997
77,2025-01-08 04:00:00+00:00,3,"[25, 21]",42.830308843296805,-78.79202069204948,-6.948,-9.648,-8.277167,25200.0,2.2,0.0,0.0,0.0,0.0,3.0,21.611998,47.88
57,2025-01-01 04:00:00+00:00,7,"[128, 37, 103, 49, 21, 125]",42.842496583686,-78.75501849328222,5.9344997,0.2845,2.6615837,0.0,1.1,6.3,0.97999996,4.9000006,11.0,77.0,25.651104,50.399998
57,2025-01-02 04:00:00+00:00,7,"[128, 37, 103, 49, 21, 125]",42.842496583686,-78.75501849328222,0.5345,-2.6155,-0.403,9073.684,1.85,0.2,0.07,0.1,1.0,17.0,29.795301,57.6
57,2025-01-03 04:00:00+00:00,7,"[128, 37, 103, 49, 21, 125]",42.842496583686,-78.75501849328222,-0.9155,-4.0155,-2.3321664,1839.4352,1.7,0.0,0.0,0.0,0.0,19.0,32.44996,51.839996
57,2025-01-04 04:00:00+00:00,7,"[128, 37, 103, 49, 21, 125]",42.842496583686,-78.75501849328222,-3.5154998,-5.8155003,-4.6446667,9827.934,2.1,0.0,0.0,0.0,0.0,9.0,33.70377,63.72
57,2025-01-05 04:00:00+00:00,7,"[128, 37, 103, 49, 21, 125]",42.842496583686,-78.75501849328222,-2.9654999,-6.0155,-4.39675,27732.24,2.25,0.0,0.0,0.0,0.0,2.0,32.110706,60.839996
57,2025-01-06 04:00:00+00:00,7,"[128, 37, 103, 49, 21, 125]",42.842496583686,-78.75501849328222,-3.8655,-8.6154995,-6.032166,0.0,1.6,0.0,0.0,0.0,0.0,2.0,19.376562,29.519999
57,2025-01-07 04:00:00+00:00,7,"[128, 37, 103, 49, 21, 125]",42.842496583686,-78.75501849328222,-4.0655003,-7.7655,-6.1821666,10173.802,1.95,0.2,0.14,0.0,2.0,4.0,24.798223,47.16
57,2025-01-08 04:00:00+00:00,7,"[128, 37, 103, 49, 21, 125]",42.842496583686,-78.75501849328222,-7.0655003,-9.6154995,-8.448833,19222.914,2.2,0.0,0.0,0.0,0.0,3.0,22.725668,46.8
119,2025-01-01 04:00:00+00:00,4,"[120, 49, 26, 21]",42.87144529999999,-78.7873148,5.8455,0.2455,2.7455003,6474.3525,1.1,5.0000005,0.63,4.1000004,11.0,70.0,25.223133,49.68
119,2025-01-02 04:00:00+00:00,4,"[120, 49, 26, 21]",42.87144529999999,-78.7873148,0.7955,-2.6045,-0.43158332,16390.963,1.85,0.2,0.07,0.1,1.0,16.0,27.607563,55.079998
119,2025-01-03 04:00:00+00:00,4,"[120, 49, 26, 21]",42.87144529999999,-78.7873148,-0.80450004,-4.0545,-2.3711667,3191.1328,1.7,0.0,0.0,0.0,0.0,18.0,31.338614,52.92
119,2025-01-04 04:00:00+00:00,4,"[120, 49, 26, 21]",42.87144529999999,-78.7873148,-3.3545,-5.8045,-4.6357493,16912.498,2.1,0.0,0.0,0.0,0.0,7.0,31.367552,64.799995
119,2025-01-05 04:00:00+00:00,4,"[120, 49, 26, 21]",42.87144529999999,-78.7873148,-2.8545,-6.2045,-4.42325,27679.48,2.25,0.0,0.0,0.0,0.0,2.0,29.49804,61.56
119,2025-01-06 04:00:00+00:00,4,"[120, 49, 26, 21]",42.87144529999999,-78.7873148,-3.5045,-8.554501,-5.9274173,21.134491,1.6,0.0,0.0,0.0,0.0,2.0,19.386593,28.44
